reviewerID,asin,overall
AYFS9ETQZT8U6,B00DZS9050,3
ANN8TR7YKOX2P,B00DZS9050,3
AF8IK1FVCIG9V,B00DZS9050,4
AZIZWNLUXIHWX,B00DZS9050,5
A64DXCR3X00M2,B00DZS9050,4
AJCGLQGOJ8O5N,B00DZS9050,5
A1ZNZEW4SF577V,B00DZS9050,5
A1EWGZTIZY35UK,B00DZS9050,5
A3DBO4URXMN4M0,B00DZS9050,5
A1EKXVBKD1H8SL,B00DZS9050,1
A2GA0LJ6INIXAH,B00DZS9050,4
AUGGOB99VRU6U,B00DZS9050,5
AKNB3A0UYTKB5,B00DZS9050,4
AJE9A8DQX57HI,B00DZS9050,5
A14ENIRA8SMQI,B00DZS9050,5
AMH34DUPANIZZ,B00DZS9050,1
A1PQ9NBTZ1328R,B00DZS9050,5
A22QG885JF426G,B00DZS9050,4
AJNHB8NF878MV,B00DZS9050,5
A1L9GG9JM2OYZG,B00DZS9050,5
A3I9L1FFMQEAZB,B00DZS9050,5
AAW91SZJHFB79,B00DZS9050,5
A1ZE72JVREXTVQ,B00DZS9050,5
ASR6B1JIJFD31,B00DZS9050,5
A3DI2RR0RL8FZW,B00DZS9050,3
A2CK26ASSWR967,B00DZS9050,5
A30RA7SB3L8L63,B00DZS9050,1
A2TNGCUS3K32MS,B00DZS9050,5
A1GB61JUGQIR0N,B00DZS9050,1
A1XOLQ9QP8U8V9,B00DZS9050,5
A3AU52FLAHL80B,B00DZS9050,3
A3PPOB6J1BLLJ4,B00DZS9050,4
A3GVVHL9YMOSV9,B00DZS9050,5
ANZYUSLHDP76N,B00DZS9050,3
AYLW3Q5LOGZ2S,B00DZS9050,5
A2TP3DP6ULTB7X,B00DZS9050,5
A3ONIS371WVGP0,B00DZS9050,5
A33JLQU35MQK6E,B00DZS9050,5
A13DLJ6KTMT4KS,B00DZS9050,5
A97RG4XG2R41T,B00DZS9050,4
A2BNOICI92RPLK,B00DZS9050,5
A1OAQ83FTBZL6J,B00DZS9050,5
AYUKBBOWRJVF1,B00DZS9050,3
A3BCCNYSN1HEVB,B00DZS9050,4
A1ZZI5UOK8GPG3,B00DZS9050,5
AZXQ9HFT8OQZ9,B00DZS9050,4
A2Z29Y2RPTA0PT,B00DZS9050,5
A1DKQSVO3EMVD,B00DZS9050,5
A1HKAWLLYAPMO7,B00DZS9050,5
A3RSSLDM4DV9QB,B00DZS9050,5
A2ASZXIMYJZOPM,B00DZS9050,3
A17SSNWUOMDXXW,B00DZS9050,5
A2FE7MIFHWB6ZG,B00DZS9050,4
A19BAWPGUE17BY,B00DZS9050,5
A36HK8RYUBPJKU,B00DZS9050,5
A305JYOSG40BHZ,B00DZS9050,1
AMPWQNE2UCWAO,B00DZS9050,5
A2JXQMFTC77G4U,B00DZS9050,5
A2WAWO476KKO9J,B00DZS9050,5
A2USDQEQOPUSKS,B00DZS9050,5
A72BYZM5BWUMW,B00DZS9050,5
A2XS12X6E3J5XW,B00DZS9050,5
A1KTDKP7YONR1N,B00DZS9050,5
A30ORD9FC4RWEO,B00DZS9050,4
A355G2TC389N1K,B00DZS9050,5
A93R0GJ60E6TA,B00DZS9050,5
A1TOB9A9JWG79B,B00DZS9050,4
A392W7SMDE7SJY,B00DZS9050,5
AVXWY1AL9RZOF,B00DZS9050,5
A30MZJJWMB0PLH,B00DZS9050,4
A37A8UBNFNIY4Z,B00DZS9050,5
A14LQQFCR8K3LI,B00DZS9050,5
A2SYARR444J7Z6,B00DZS9050,5
A1WHB9H1AIF947,B00DZS9050,5
A195EZSQDW3E21,B00DZS9050,5
A2VTHY3XVOBTMD,B00DZS9050,5
A2KASGHFI051K9,B00DZS9050,5
A214QNO4HEYRIN,B00DZS9050,5
A1OEHZ9WZDBPRD,B00DZS9050,4
A26ELPGFOABLR0,B00DZS9050,5
A24XXYT6AFER4K,B00DZS9050,5
A2Q45DC7ZGGXCR,B00DZS9050,5
ADYEG8R6XAOYQ,B00DZS9050,4
ARNY0FUYM4ZG,B00DZS9050,4
A50I0VBD7JLM0,B00DZS9050,3
A3RRCMN9Y6C237,B00DZS9050,5
A1Y5C6GXR7WJL,B00DZS9050,3
A1FAU7KS7MXEM3,B00DZS9050,5
A3NA16YS8I2MR9,B00DZS9050,5
A3VOXFJBJYRF3W,B00DZS9050,5
A3BM5X39NJNAUZ,B00DZS9050,3
A1PKB9XJVTQAXN,B00DZS9050,5
A2GXPTL1NQVUF2,B00DZS9050,5
A1GU6MS0L7TD3M,B00DZS9050,5
A3B2VZ597REVZK,B00DZS9050,5
ABIWW6V0V01L6,B00DZS9050,5
A3H1CQCMVM210S,B00DZS9050,5
A20AK07YHBW5IX,B00DZS9050,5
A1TQ3F2BBXYKUA,B00DZS9050,4
A5VPJMDSJW7FD,B00DZS9050,5
A5T161R3QQ7J4,B00DZS9050,1
AF8JGVWR2KCZJ,B00DZS9050,5
A32J1H2W3OLLTY,B00DZS9050,5
A206GP9RPNTL6D,B00DZS9050,5
A2RI8WBB4PQXCP,B00DZS9050,5
A3IAL2ZOJP8CEG,B00DZS9050,5
A1E9TDQ4GGLKJL,B00DZS9050,5
A3LCGB8BMZVRJL,B00DZS9050,5
A14S2RI72DR2RC,B00DZS9050,5
AI0EO6UVX4N25,B00DZS9050,5
A3353A5G99R9QI,B00DZS9050,5
A28X63OXNH4UQ5,B00DZS9050,5
A1PPXH8V47C3FZ,B00DZS9050,5
A32EOK5KLK4NZF,B00DZS9050,4
A35ZZBQG29OAL0,B00DZS9050,5
A16W83T52IKC3O,B00DZS9050,5
A3GQAM7MMAZCUG,B00DZS9050,2
A19QDL89GBV0JH,B00DZS9050,4
AA7SRTPLDF22Z,B00DZS9050,4
A377FC67NR8G8H,B00DZS9050,3
A3I6A2HUFTG1QX,B00DZS9050,3
A1U1YIC7VYD9JV,B00DZS9050,5
A1PXR4YVZU8I76,B00DZS9050,5
A1V4SOKPRPZEG6,B00DZS9050,5
A2F93WRU1BIJPO,B00DZS9050,5
A2UKU3YRLE2E3V,B00DZSJNPC,5
A1TZ0EQ9HSBSSF,B00DZSJNPC,5
A14CHJ2ESC8XDK,B00DZSJNPC,3
A3BT70AG6984MZ,B00DZSJNPC,2
A36OCTS3KI9JC5,B00DZSJNPC,5
A3HC1LGLGGABG3,B00DZSJNPC,5
A3NLFQ7ZG6B2FS,B00DZSJNPC,5
A1TL9XHWOWG9YK,B00DZSJNPC,1
A3NHQFP9VT7E6W,B00DZSJNPC,3
AQYYG09O1KV62,B00DZSJNPC,5
AV3SZBSP6YJ2U,B00DZSJNPC,3
A3FKU5TTHG0LQH,B00DZSJNPC,5
A1M6JO3EI06R84,B00DZSJNPC,5
A1FUH7T6A4GKHL,B00DZSJNPC,5
A3UBSREDXWUQJJ,B00DZSJNPC,1
A2VG5RAKVHTP0T,B00DZSJNPC,5
A2N9U76XPCKLP2,B00DZSJNPC,5
ABDJF649WD2QE,B00DZSJNPC,5
AA7SRTPLDF22Z,B00DZSJNPC,4
AALWRP90WCOBJ,B00DZSJNPC,5
A2RN9X7931Y25X,B00DZSJNPC,4
A1V4SOKPRPZEG6,B00DZSJNPC,5
A2XTZW2R2CYRBK,B00DZSJNPC,5
A2UZJ4QQ4XB37Y,B00DZSJNPC,5
A50I0VBD7JLM0,B00DZSJNPC,1
A2HRUFEMCD6Q87,B00DZSJNPC,5
AWJSK4KOENGJM,B00DZSJNPC,5
A11DGG00SYC5N1,B00DZSJNPC,4
A2ATGYGLVFGBRC,B00E0G3RYQ,5
A1YJSMJOZBF8RA,B00E0G3RYQ,5
A393NW1EJ4Y4DD,B00E0G3RYQ,2
A2WGB1K9Q2LPXP,B00E0G3RYQ,5
AXYREDPYD0LQ9,B00E0G3RYQ,1
A3FMIU3N4UNO9V,B00E0G3RYQ,5
AQU51C53F0M3Q,B00E0G3RYQ,5
A3AA4D0OCBRP2B,B00E0G3RYQ,5
A1O8UQ3WPNGURE,B00E0G3RYQ,5
A1PC9M6SCMNZBA,B00E0G3RYQ,5
A1ACIU8SUCLSLO,B00E0G3RYQ,4
A28QHEECL2U3U1,B00E0G3RYQ,5
A3BY8ZUJQZ5BYV,B00E0G3RYQ,1
AG9R194Y4MWQG,B00E0G3RYQ,4
AKYPBZNIEE1XB,B00E0G3RYQ,5
A2J4588ZHYJORN,B00E0G3RYQ,4
A1VPASV68FHVJ7,B00E0G3RYQ,2
A1VPASV68FHVJ7,B00E0G3RYQ,2
A3VNLJUV9O8HO9,B00E0G3RYQ,4
A2H862FVFJW0A5,B00E0G3RYQ,4
A2RN6MCO2QNRU0,B00E0G3RYQ,5
A3QGQTN9QQBSMU,B00E0G3RYQ,5
A1FZUBYE23HM2W,B00E0G3RYQ,1
ALO24H6CCPK0D,B00E0G3RYQ,1
AJQD6UOD7K7VF,B00E0G3RYQ,5
A3J5B5UK7MP6UT,B00E0G3RYQ,5
AL5FEV4LM8NZM,B00E0G3RYQ,4
A3487P7G4C88CZ,B00E0G3RYQ,5
A2HIGGMIHZTJ1Q,B00E0G3RYQ,4
A3NHUOMFNBML5A,B00E0G3RYQ,5
A19QKBWRI072AC,B00E0G3RYQ,5
A3BKCUWE7OXKQK,B00E0G3RYQ,3
A2KE6D697RLR0X,B00E0G3RYQ,5
A3HVSRFB8KILDC,B00E0G3RYQ,5
A3NC75ATKPBGZJ,B00E0G3RYQ,5
A186CPXCEQDKNS,B00E0G3RYQ,3
A186CPXCEQDKNS,B00E0G3RYQ,3
A3R9GSYZDBNHDW,B00E0G3RYQ,2
A7FLSRRNIJ2NG,B00E0G3RYQ,4
A1O3FDAZQK8FJC,B00E0G3RYQ,1
A1O3FDAZQK8FJC,B00E0G3RYQ,1
A1O3FDAZQK8FJC,B00E0G3RYQ,1
A33DMSYTDQE5C5,B00E0G3RYQ,5
ADSHSI7KY9MG,B00E0G3RYQ,4
AW45N47I3JBCX,B00E0G3RYQ,4
A20DZX38KRBIT8,B00E0G3RYQ,1
A20DZX38KRBIT8,B00E0G3RYQ,5
A1V9FG5CROON8W,B00E0G3RYQ,5
A39QFOFN5RKIJZ,B00E0G3RYQ,3
A39QFOFN5RKIJZ,B00E0G3RYQ,2
A21I965FIAHQ8,B00E0G3RYQ,4
AXZBNVH1BSXMY,B00E0G3RYQ,5
AF8Z5KI9TUOOT,B00E0G3RYQ,3
A2BLG1BMHN8OW0,B00E0G3RYQ,4
A333MGQR265T7Q,B00E0G3RYQ,5
A1MIACYOGPX23,B00E0G3RYQ,5
A1DP9KKZR7MHZA,B00E0G3RYQ,5
A3NU4DX3WWVSB9,B00E0G3RYQ,5
A3NU4DX3WWVSB9,B00E0G3RYQ,5
A3LKN9GND01EWJ,B00E0G3RYQ,4
AQ6YCJKPHZUF6,B00E0G3RYQ,4
A307MXMO2ER64W,B00E0G3RYQ,1
AH86A8E1XZXYF,B00E0G3RYQ,5
A13VCBOZ3ZG2UV,B00E0HXDP8,4
ARBKYIVNYWK3C,B00E0HXDP8,5
AORUAC8NI3M7B,B00E0HXDP8,3
A3CTDRHYL7AE0V,B00E0HXDP8,5
A12QAZYJOQ7AN9,B00E0HXDP8,5
A2F3ORBDXGLTLB,B00E0HXDP8,5
A3FCJNGGMONGWR,B00E0HXDP8,5
A3V6RPMLRQ8PCG,B00E0HXDP8,5
A1HFP9AGX1XR67,B00E0N5KOY,4
A3E0S1ZRE5DT80,B00E0N5KOY,5
AKO3G1UUTKX3H,B00E0N5KOY,5
A2N7MCF2FL1BZY,B00E0N5KOY,5
A11AQF3QNBKYJG,B00E0N5KOY,5
A3N2JJCZTG80ZT,B00E0N5KOY,5
AJG9EY6VKJ77Z,B00E0N5KOY,5
A3HNWFYJ2VDK6M,B00E0OH4QA,4
A2MBKY31KXWXZK,B00E0OH4QA,5
A39UYD7WZ28EFH,B00E0OH4QA,1
A2PP6A285EYLQS,B00E0OH4QA,5
A3CS26D0J0QEE5,B00E0OH4QA,2
A1MF81QNHMQCYQ,B00E0OH4QA,4
A1YX6YUHJA11KE,B00E0OH4QA,4
A2GN1WAFROHWKM,B00E0OH4QA,5
A1B6IAO66J63CM,B00E0OH4QA,4
A3F0KYIVWB5E9S,B00E0OH4QA,5
AZXSS8V4NY3VN,B00E0OH4QA,5
A31QNXLB1LN7H,B00E0OH4QA,4
AK6CAIT4N4VEF,B00E0OH4QA,5
A1217U12UAPOKV,B00E0OH4QA,5
A2MPE4SX8VCRQP,B00E0OH4QA,5
A39PI9BTCHT2GY,B00E0OH4QA,5
A2TCFVO1KWEWUF,B00E0OH4QA,5
AQ9MDSGN4PTIU,B00E0OH4QA,5
AEXQIPCWMFTV6,B00E0OH4QA,1
A3TR9PBO6X04C5,B00E0OH4QA,5
A1EQI5C6MTRV25,B00E1TF21I,5
AVM5TI5O0NC8M,B00E1TF21I,5
AYTNSH3CMACJF,B00E1TF21I,5
AGEGXK1K0Z2BV,B00E1TF21I,4
A3AGL8EMG0K14C,B00E1TF21I,5
A1FPZICZLVVNMK,B00E1TF21I,3
A3LVFK37HSAQSY,B00E1TF21I,3
A1KW1K1BQMBIIF,B00E1TF21I,5
AEIVV0LO6G69J,B00E1TF21I,5
AFXRUY2HJGT7U,B00E1TF21I,5
A2BP7I78TNMLM8,B00E1TF21I,5
AZGVJ71SZFQAT,B00E1TF21I,5
A2R78946O34T8E,B00E391NW8,5
A3HLDGMEHRMJDY,B00E391NW8,5
ARZ6M00KPG0GO,B00E391NW8,5
A3AGWBNGGY0T1,B00E391NW8,5
A1MVOR4P5G8KIM,B00E391NW8,5
A2JYCWSZZQXHST,B00E391NW8,5
AY4MTLCOZI667,B00E391NW8,5
A1NPNT3N0BB6S9,B00E391NW8,4
A1T2D9YZOU0FYL,B00E391NW8,5
A2A5JWOESXJEOB,B00E391NW8,5
AEZY7VJO48FC8,B00E3913G4,5
AXSA8A06M0PR0,B00E3913G4,5
A2L6GNVD61JHAE,B00E3913G4,5
A1YWZ3AVX6OFUC,B00E3913G4,5
A1FZOWZXKEG3WB,B00E3913G4,4
A2FMBCXKFWUX70,B00E3913G4,5
A21S84MRRKVAUN,B00E3913G4,4
ACPHXJ5NKT4BD,B00E3913G4,5
A1K3FN48LZSWJ8,B00E3913G4,5
A2MTT2IOB6L6Q2,B00E3913G4,5
A22L88KZRUKKUU,B00E3913G4,3
A268M04AC2K4LP,B00E3913G4,5
A2VCL2Y3DKYRRJ,B00E3913G4,5
A2GZX3V46I9LXG,B00E3913G4,5
A1JLJ04M0N80E9,B00E3913G4,5
A20OMWEBP09ND,B00E3913G4,5
A14RHUFCHJLZZ5,B00E3913G4,5
A1C6WBNJHQ2VIQ,B00E3913G4,5
A1JTYY6WIPVUXI,B00E3913G4,5
A2GI82MKOQH7CX,B00E3913G4,5
A83YP5ABY3KPN,B00E3913G4,5
A35I72P6MKQ9DR,B00E3913G4,5
AQEZ1V5XDMHL2,B00E3913G4,5
A13HNJ92QOG45Y,B00E3913G4,5
A283C2JOPY8MOE,B00E3913G4,5
A2GZ7QNNSXJN4B,B00E3913G4,4
A1X9IFGRH6RSKU,B00E391IB4,5
A25APPA51TOE67,B00E391IB4,5
A2M0AP9A0YNV3Z,B00E391IB4,5
A1BJLEZCFYWMP2,B00E391IB4,5
A2D8C6TQ1WWG90,B00E391IB4,5
AIVU1J51MJ9O2,B00E3G756E,5
A2FQ9BAJB2OD0B,B00E3G756E,5
A1F18NHTI1K8C5,B00E3G756E,5
A2T58DMF1T414T,B00E3G756E,3
A20T3V5VKS60MY,B00E3G756E,5
AM6H191JC342K,B00E3G756E,5
A1PI7RNAHY4CAA,B00E451128,5
ABDR6IJ93HFIO,B00E451128,5
AXJUMNHIQ54OP,B00E451128,5
A2LV530YUMJW3T,B00E451128,5
A2314ZKL68A68O,B00E451128,5
A29ASQH9QK4YHP,B00E451128,2
A3UITS3CE3T7UV,B00E451128,5
A203UMB4H3833E,B00E451128,5
A2Q6GO4V82TAV,B00E451128,5
A2DAEMD4W8V7IC,B00E451128,5
A1QRNVU4FEYIDH,B00E451128,5
A2C3XASBZE18CS,B00E451128,5
A1DFH07649UZT7,B00E451128,5
A8O0U4NVYKG0B,B00E451128,5
A28IOFLQAHXTP4,B00E451128,5
A3JIDSXA5F4XM6,B00E451128,5
A3G95URYOVEXQY,B00E451128,5
A27FDP9MQXLD7S,B00E451128,5
A2GUU2169Q5N6E,B00E451128,5
AADVOV0BLDN3E,B00E451128,5
A1DFHYAJ5Q67TD,B00E451128,5
A1Z3598J0371ND,B00E57TES8,5
A3VHGUZCGYA4KK,B00E57TES8,5
A10EES7QBI73F2,B00E57TES8,5
A3UHV7U271NGSX,B00E57TES8,4
A1P0G8VP5A20BZ,B00E57TES8,5
A1Y21MU5P40900,B00E57TES8,5
A1SHIUVOIHSZJO,B00E6FI6BK,5
A1X11N647HBIHC,B00E6FI6BK,5
A132UKFOL0E4UC,B00E6FI6BK,1
A1BU1XUPNINDJC,B00E6FI6BK,5
A3R9BT0KUI2P0Q,B00E6FI6BK,4
A1QFNP8L625SMG,B00E6FI6BK,5
A15BCQ8U0XVNKQ,B00E6FI6BK,4
A5VKUMJU3JVW0,B00E92B88I,5
A2M7BCQ2TMWQ29,B00E92B88I,1
A1A5SP0A2VOWOP,B00E92B88I,4
A1MEAD5KSD2DOO,B00E92B88I,5
A1PCVCFM3XAQ2O,B00E92B88I,5
A7Z0K5IAO4FVU,B00E92B88I,4
A108Q7Q36NS5M4,B00E92B88I,1
A2495MMD1MF57E,B00E92B88I,5
A3DFK8MSXC36DZ,B00E92B88I,5
APYN9168HNKSK,B00E92B88I,5
A1M3L7ML19OC9O,B00E92B88I,4
A1LUKFR9357O3R,B00E92B88I,5
APYN9168HNKSK,B00E92B88I,5
A2VVSO0Z54MHPL,B00E92B88I,5
AJC2YWOCSN78O,B00E92B88I,4
AFJ75BHSNZHC9,B00E92B88I,5
A1WKCH1ODQJIZA,B00E92B88I,4
A3GOQ954D4YYLS,B00E92B88I,5
A1MZKW6XN5TYEL,B00E92B88I,5
AB20EZC41I29X,B00E92B88I,5
A2BPENGPZEO1OF,B00E92B88I,1
A2K5AIWQAIRLAF,B00E92B88I,4
AUJL9F8ZTKFLA,B00E92B88I,5
AUJRQZ515UAY5,B00E92B88I,3
A3MP42QTJRAH0C,B00E92B88I,5
A16AHS49WIH4OC,B00E92B88I,5
A16AHS49WIH4OC,B00E92B88I,3
A3F0KJZ0L9X51I,B00E92B88I,4
ATZFT3Q1VYHC1,B00E92B88I,3
A2TA9MPG2ULC3P,B00E92B88I,5
A2KJNHOCZBFSQ8,B00E92B88I,4
A1JTYY6WIPVUXI,B00E92B88I,5
A36WUPLSZQ6J8G,B00E92B88I,5
A5MS2OD98U2ED,B00E92B88I,5
A1JB3HB5IC2UGJ,B00E92B88I,4
A2KY9GZJBDIJDL,B00E92B88I,5
A2RD9N5T1DC8Z4,B00E92B88I,2
A383U4BAHG610V,B00E92B88I,3
AX3G41OFJABSD,B00E92B88I,5
A12PFCKZEQAW77,B00E92B88I,5
A3DEJ4VCRZX182,B00E92B88I,5
A31MFXGV1LGL8A,B00E92B88I,5
AM3RD1WIUOIVR,B00E92B88I,1
ARZH0YTH3RUU2,B00E92B88I,5
A36VYOIE4DY0M6,B00E92B88I,5
A1XS82N1EEJYBD,B00E92B88I,5
A2EAJAS69HLQHT,B00E92B88I,2
A1SAQWIDNFGM87,B00E92B88I,1
AJS1YVI5L9VRJ,B00E92B88I,5
AXT4S9R97DXVM,B00E92B88I,5
A1NGWQW9HVRSHY,B00E92B88I,5
A14SVO8BXX4H7X,B00E92B88I,5
A2XMH69KCBDLG2,B00E92B88I,5
A2M2T6ATGCTWVJ,B00E92B88I,4
A2XG30UBETBS31,B00E92B88I,5
A33QHLONBZCKYC,B00E92B88I,5
A2ACO66FFCWKS3,B00E92B88I,5
AL2J625PUH5VW,B00E92B88I,5
AJVRARAMSOGIJ,B00E92B88I,5
A1HZP7G1EV6NRM,B00E92B88I,5
A2RQTPFAC9GGH0,B00E92B88I,5
AB87PHGBZMYN2,B00E92B88I,3
A2S2LDSGPWECMX,B00E92B88I,5
A36OOL5PM3Q3MG,B00E92B88I,5
AKOR5LU2R9UUV,B00E92B88I,5
A3GVBTQPWGRMWO,B00E92B88I,5
APJHVMGHZL92B,B00E92B88I,5
A1E3VGIA4APVDS,B00E92B88I,5
AGFEBIN3YBQLR,B00E92B88I,4
AEI2BNOW2BMP9,B00E92B88I,5
AQLHX1UJGKWRU,B00E92B88I,4
A1A5YORKHKCB7O,B00E92B88I,1
A1VDUENUPIVH1K,B00E92B88I,5
A2K5RO5095NRXO,B00E92B88I,5
A3TTFVC3GBW921,B00E92B88I,4
A3FOO82Z7ESQWF,B00E92B88I,5
A1TM2B87PO3WM4,B00E92B88I,5
A3K2XUNIJ12ZG9,B00E92B88I,1
A35VLRMSLIUYCF,B00E92B88I,3
A3NHSV3U4D3PP7,B00E92B88I,2
A3EK0LYZOSF202,B00E92B88I,5
A1LUKFR9357O3R,B00E92B88I,5
A3CPRA1QLDRH51,B00E92B88I,4
A28UIIG4SFT9XP,B00E92B88I,5
A158W41CL9KSNO,B00EAARDR4,4
A205C88DXIDMC9,B00EAARDR4,5
A2XLAICDX7D5IX,B00EAARDR4,3
A3FD5URBEF3QKF,B00EAARDR4,5
A2GP4A0YLYGD70,B00EAARDR4,2
A15XN2VR0WEAW1,B00EAARDR4,5
A31QNXLB1LN7H,B00EAARDR4,4
A2SE2US0VY8ZV0,B00EAARDR4,5
A3OEOSLHV54VQU,B00EAARDR4,5
A3RM4XKGB370JM,B00EAARDR4,5
A3M06U4N3VLNPZ,B00EAARDR4,4
A30D0NK1CSUSJX,B00EAARDR4,2
A1UG9994QF7A4T,B00EAARDR4,5
AUHCIUXPYDX6C,B00EAARDR4,5
AI2DP6ZXAO2B7,B00EAARDR4,5
A310GTINXJ3TOH,B00EAARDR4,5
A1L0YZBI08D167,B00EAARDR4,5
A1JH6G8VOMCWCK,B00EAARDR4,5
A3DU0N727F6ACF,B00EAARDR4,5
A2DFCD4A7BXLET,B00EAARDR4,5
A2WD94P06H0K6P,B00EAARDR4,5
A20WX3T15ZRSWX,B00EAARDR4,1
A22BS5Z331TZPV,B00EAARDR4,5
A2WCVCO48R7SBF,B00EAARDR4,5
A2LVTTLLXMIB15,B00EAARDR4,5
A3KMDDYVR61AOE,B00EAARDR4,5
A1YLFOPZH8Q7GK,B00EAARDR4,5
A1LH4XV4JCIJE7,B00EAARDR4,1
A1BQKGC7EP79S2,B00EAARDR4,5
A2DGZHCVO5D20Y,B00EAARDR4,5
A3U1J3Z55AFZZO,B00EAARDR4,5
A1FJP45VT1ET0N,B00EAARDR4,4
A10225934GDDWL2ICVX6,B00EAARDR4,5
A3UF420YDEHX0Z,B00EAARDR4,5
A3IBU2JBG0DLOH,B00EAARDR4,1
A24H7MKR80HJU4,B00EAARDR4,5
A1H9E5PE2KBZ16,B00EAARDR4,5
A8DV83JTYLFF,B00EAARDR4,5
A156B8XBEMDBD0,B00EAARDR4,5
A2P872PWUK9LQ4,B00EAARDR4,5
A2ZYFTS3KXO5LR,B00EAARDR4,5
AL9PCRLOO744J,B00EAARDR4,5
A1PQLPLJLRC018,B00EAARDR4,5
A2KZIJ0Y7C8V5G,B00EAARDR4,5
A2JAP5TEARILX8,B00EAARDR4,5
AFZC9O52280S2,B00EAARDR4,5
A1FB88AMH9NC8R,B00EAARDR4,5
A3BZDYJJ5FW548,B00EAARDR4,5
A1EC0JH38AE911,B00EAARDR4,3
A15HSM7E99GY83,B00EAARDR4,5
A1HM6XMAJBM9OG,B00EAARDR4,4
A1RF7H8ZWO2V60,B00EAARDR4,1
A138ABXMWE3W2H,B00EAARDR4,5
A3HB8T2BS0D44B,B00EAARDR4,5
A2W8OSN8468SBM,B00EAARDR4,5
A2P83SWVPZQZK7,B00EAQWM9W,5
A2GX1IDIMR0C56,B00EAQWM9W,5
AZDV30LQI32J9,B00EAQWM9W,5
A2JXSG9YDSANZS,B00EAQWM9W,5
A3781R5EFERN9K,B00EAQWM9W,1
A2IH0SRBYTEMAH,B00EAQWM9W,5
A1G71DKJ5MZR3C,B00EAQWM9W,5
A2WAWO476KKO9J,B00EAQWM9W,5
A183H8RZB4KLJ0,B00EAXF62K,1
A3MPITXJ8NK334,B00EAXF62K,5
A1S0PRELN1FI8Z,B00EAXF62K,5
A2Z29Y2RPTA0PT,B00EAXF62K,5
A2UP5CNMF40V57,B00EAXF62K,5
A4D2O8QJ2853U,B00EAXF62K,5
AHBMAJQZEOWWL,B00EAXF62K,1
A3MPITXJ8NK334,B00EAXF580,5
ADCMBZPN5N9YA,B00EAXF580,5
A20OMWEBP09ND,B00EAXF580,5
A2E4EK28V3TY4X,B00EAXF580,5
A37046QWKZOYMS,B00EAXF580,5
A3965AYK6DWAOL,B00EAYIBMG,5
A2T6YDHHML9GZQ,B00EAYIBMG,4
A1YGPI8PJ9ISDI,B00EAYIBMG,1
A3NWCKLX4A95PF,B00EAYIBMG,1
A3MHKEMDKHYXEL,B00EAYIBMG,5
A3MHKEMDKHYXEL,B00EAYIBMG,5
AVGKOJZK6H9UW,B00EAYIBMG,5
A3GAE78RN915C2,B00EAYIBMG,5
AT0XJ5MN44S7K,B00EAYIBMG,2
A16P0HCHW5RMHV,B00EAYIBMG,5
A5BCNFQL9N2PF,B00EAYIBMG,1
A2WJLXWFN01DI7,B00EAYIBMG,5
A2WJ0Z7SZ5TWSI,B00EAYIBMG,5
A20J1QZ3JLJ2A6,B00EAYIBMG,5
A2FLQ6YB7QZDRT,B00EAYIBMG,5
A3EHGFZJU29Z0U,B00EAYIBMG,5
AWQARLZGE285K,B00EAYIBMG,5
AOF0Y3B4EO9A5,B00EAYIBMG,5
A2MV6LMA8OPPQQ,B00EAYWESI,5
AXOFS9DDU0E0A,B00EAYWESI,5
A3PI6X77XUTFXA,B00EAYWESI,5
A1V5UJPQY7NDL9,B00EAYWESI,3
A1MGQS6KFIDYLB,B00EAYWESI,5
AP98V4M1NUT22,B00EAYWESI,5
AWD3WNC4ILVBN,B00EAYWESI,5
A1T1H2UR6SZ6TF,B00EAYWESI,5
A3KBZ7NI16537Y,B00EAYWESI,1
A1Q7VK2FWVKTJ5,B00EAYWESI,5
A20OQMLRFNZADL,B00ECBVNWC,4
A3G75HJK7XGKRB,B00ECBVNWC,5
ALAXL3KG4SZ7K,B00ECBVNWC,5
A2MAF3ERMSIG6I,B00ECBVNWC,5
AVSGXW3JF70MQ,B00ECBVNWC,5
A28KKSJKQCLL6X,B00ECBVNWC,2
A26FXWXU9R16FB,B00ECBVNWC,1
A16R4X4TZX2M06,B00ECBVNWC,2
A14YE8SVUL2XPZ,B00ECBVNWC,5
A1M2WUATXQ8N3B,B00ECBVNWC,1
A1ZL4ZFHZ8EU61,B00ECBVNWC,4
A200BHGH26RFLM,B00ECBVNWC,1
A1II2F1Q7S29HF,B00ECBVNWC,1
AZZ36ADFPYYGD,B00ECBVNWC,5
A1EH1FNZ9DNG5P,B00ECBVNWC,4
A1EH1FNZ9DNG5P,B00ECBVNWC,5
A23S7MX848W607,B00ECBVNWC,5
A1UIGAE9S2QN36,B00ECBVNWC,5
A2EF9YP39PD00L,B00ECBVNWC,5
A3FNBR99OHZPNU,B00ECBVNWC,5
A2S7NCBKEDLQKU,B00ECBVNWC,5
AOMOJBYR11S0H,B00ECBVNWC,5
A2TNO7YTY3UCTP,B00ECBVNWC,4
A1YOF7CINOIHR9,B00ECBVNWC,2
A3N2JJCZTG80ZT,B00ECBVNWC,5
AQ54XIRX4T7GX,B00ECBVNWC,5
A255XSUMYH9YS0,B00ECBVNWC,3
A1KFYU8EYXY533,B00ECBVNWC,5
A2RVEO2I2LN64N,B00ECBVNWC,5
A2XUYVEB3JOFVM,B00ECBVNWC,4
